200,000000;3,630409
201,000000;3,650398
202,000000;3,558900
203,000000;3,487350
204,000000;3,502772
205,000000;3,606494
206,000000;3,530610
207,000000;3,543440
208,000000;3,480270
209,000000;3,371942
210,000000;3,381659
211,000000;3,297124
212,000000;3,228574
213,000000;3,113581
214,000000;2,947654
215,000000;2,745189
216,000000;2,571895
217,000000;2,327076
218,000000;2,066827
219,000000;1,778677
220,000000;1,494614
221,000000;1,258003
222,000000;1,072534
223,000000;0,921402
224,000000;0,812152
225,000000;0,725962
226,000000;0,658727
227,000000;0,603952
228,000000;0,553506
229,000000;0,511371
230,000000;0,472703
231,000000;0,438745
232,000000;0,408175
233,000000;0,378098
234,000000;0,352143
235,000000;0,327409
236,000000;0,305614
237,000000;0,285886
238,000000;0,266577
239,000000;0,250053
240,000000;0,235164
241,000000;0,222577
242,000000;0,211288
243,000000;0,199072
244,000000;0,189304
245,000000;0,181210
246,000000;0,175801
247,000000;0,171202
248,000000;0,165215
249,000000;0,158900
250,000000;0,155685
251,000000;0,154627
252,000000;0,154836
253,000000;0,152403
254,000000;0,148336
255,000000;0,144690
256,000000;0,143814
257,000000;0,145329
258,000000;0,145979
259,000000;0,142902
260,000000;0,138510
261,000000;0,133506
262,000000;0,125783
263,000000;0,117693
264,000000;0,110797
265,000000;0,100683
266,000000;0,093475
267,000000;0,093622
268,000000;0,091468
269,000000;0,076726
270,000000;0,058259
271,000000;0,044697
272,000000;0,036051
273,000000;0,031369
274,000000;0,026982
275,000000;0,023732
276,000000;0,021135
277,000000;0,019219
278,000000;0,018351
279,000000;0,017769
280,000000;0,016809
281,000000;0,016048
282,000000;0,015407
283,000000;0,014855
284,000000;0,014676
285,000000;0,013952
286,000000;0,013811
287,000000;0,014141
288,000000;0,013425
289,000000;0,013690
290,000000;0,012984
291,000000;0,013368
292,000000;0,013279
293,000000;0,013705
294,000000;0,012657
295,000000;0,013779
296,000000;0,013859
297,000000;0,013741
298,000000;0,013909
299,000000;0,014083
300,000000;0,013938
301,000000;0,014178
302,000000;0,014639
303,000000;0,014047
304,000000;0,014841
305,000000;0,015082
306,000000;0,014971
307,000000;0,015186
308,000000;0,014764
309,000000;0,016195
310,000000;0,016629
311,000000;0,015898
312,000000;0,016332
313,000000;0,016463
314,000000;0,016478
315,000000;0,017219
316,000000;0,016316
317,000000;0,015853
318,000000;0,015938
319,000000;0,016297
320,000000;0,016392
321,000000;0,016229
322,000000;0,016146
323,000000;0,015917
324,000000;0,015458
325,000000;0,015874
326,000000;0,015836
327,000000;0,014858
328,000000;0,015732
329,000000;0,015220
330,000000;0,014857
331,000000;0,014877
332,000000;0,014236
333,000000;0,014683
334,000000;0,014355
335,000000;0,013445
336,000000;0,013599
337,000000;0,013287
338,000000;0,013511
339,000000;0,012873
340,000000;0,013028
341,000000;0,012732
342,000000;0,012396
343,000000;0,011743
344,000000;0,011877
345,000000;0,011430
346,000000;0,011447
347,000000;0,011149
348,000000;0,010722
349,000000;0,010541
350,000000;0,010250
351,000000;0,009887
352,000000;0,009815
353,000000;0,009260
354,000000;0,008935
355,000000;0,008666
356,000000;0,008699
357,000000;0,008190
358,000000;0,007897
359,000000;0,007349
360,000000;0,007080
361,000000;0,006955
362,000000;0,006742
363,000000;0,006085
364,000000;0,005943
365,000000;0,005320
366,000000;0,005276
367,000000;0,004897
368,000000;0,004962
369,000000;0,004036
370,000000;0,003649
371,000000;0,002996
372,000000;0,003478
373,000000;0,003014
374,000000;0,003027
375,000000;0,003656
376,000000;0,002165
377,000000;0,001759
378,000000;0,002369
379,000000;0,002438
380,000000;0,002484
381,000000;0,002188
382,000000;0,002118
383,000000;0,000963
384,000000;0,000984
385,000000;0,000742
386,000000;0,001641
387,000000;0,000840
388,000000;0,001489
389,000000;0,001096
390,000000;0,001217
391,000000;0,000950
392,000000;0,001265
393,000000;0,001494
394,000000;0,000168
395,000000;0,001008
396,000000;0,000766
397,000000;0,001099
398,000000;0,001328
399,000000;0,001236
400,000000;0,001306
