200,000000;7,000000
201,000000;4,883291
202,000000;4,125572
203,000000;4,142357
204,000000;4,157804
205,000000;4,172615
206,000000;4,963629
207,000000;4,976279
208,000000;4,208850
209,000000;4,218599
210,000000;4,227778
211,000000;3,972985
212,000000;5,022266
213,000000;4,250332
214,000000;7,000000
215,000000;4,262614
216,000000;3,841346
217,000000;4,271507
218,000000;4,274786
219,000000;4,014954
220,000000;4,280223
221,000000;4,019043
222,000000;3,857621
223,000000;3,858356
224,000000;3,399959
225,000000;3,104018
226,000000;2,856370
227,000000;2,630306
228,000000;2,428481
229,000000;2,250053
230,000000;2,091884
231,000000;1,949251
232,000000;1,821789
233,000000;1,697103
234,000000;1,589746
235,000000;1,486133
236,000000;1,395041
237,000000;1,313846
238,000000;1,232565
239,000000;1,162983
240,000000;1,102444
241,000000;1,050495
242,000000;1,002276
243,000000;0,951515
244,000000;0,909413
245,000000;0,877227
246,000000;0,856326
247,000000;0,837327
248,000000;0,809927
249,000000;0,782949
250,000000;0,769059
251,000000;0,769754
252,000000;0,770716
253,000000;0,759769
254,000000;0,739560
255,000000;0,722717
256,000000;0,717257
257,000000;0,727037
258,000000;0,731527
259,000000;0,714360
260,000000;0,692245
261,000000;0,667789
262,000000;0,626474
263,000000;0,587153
264,000000;0,550883
265,000000;0,500061
266,000000;0,466269
267,000000;0,466474
268,000000;0,451719
269,000000;0,372599
270,000000;0,280744
271,000000;0,213151
272,000000;0,171192
273,000000;0,144556
274,000000;0,124268
275,000000;0,110407
276,000000;0,098366
277,000000;0,091085
278,000000;0,085119
279,000000;0,079719
280,000000;0,075092
281,000000;0,071878
282,000000;0,069057
283,000000;0,066518
284,000000;0,064920
285,000000;0,062948
286,000000;0,061442
287,000000;0,060730
288,000000;0,059416
289,000000;0,058698
290,000000;0,058268
291,000000;0,057829
292,000000;0,057673
293,000000;0,058216
294,000000;0,058381
295,000000;0,058425
296,000000;0,059109
297,000000;0,059345
298,000000;0,060609
299,000000;0,061405
300,000000;0,061412
301,000000;0,062489
302,000000;0,063201
303,000000;0,063140
304,000000;0,064374
305,000000;0,065393
306,000000;0,066053
307,000000;0,066973
308,000000;0,067636
309,000000;0,068820
310,000000;0,069202
311,000000;0,070140
312,000000;0,070397
313,000000;0,070917
314,000000;0,071293
315,000000;0,071387
316,000000;0,071527
317,000000;0,072196
318,000000;0,071884
319,000000;0,072139
320,000000;0,070266
321,000000;0,070004
322,000000;0,069546
323,000000;0,069293
324,000000;0,068911
325,000000;0,067955
326,000000;0,068228
327,000000;0,067079
328,000000;0,066570
329,000000;0,065611
330,000000;0,064971
331,000000;0,064161
332,000000;0,063495
333,000000;0,062741
334,000000;0,061689
335,000000;0,061002
336,000000;0,059969
337,000000;0,058726
338,000000;0,058164
339,000000;0,056653
340,000000;0,056260
341,000000;0,054672
342,000000;0,053714
343,000000;0,052877
344,000000;0,051889
345,000000;0,050626
346,000000;0,049445
347,000000;0,047809
348,000000;0,046603
349,000000;0,045565
350,000000;0,044498
351,000000;0,043088
352,000000;0,041538
353,000000;0,040375
354,000000;0,038631
355,000000;0,037188
356,000000;0,035660
357,000000;0,033889
358,000000;0,033253
359,000000;0,031259
360,000000;0,030042
361,000000;0,028278
362,000000;0,027103
363,000000;0,025264
364,000000;0,024094
365,000000;0,022492
366,000000;0,020840
367,000000;0,019672
368,000000;0,018346
369,000000;0,016878
370,000000;0,015832
371,000000;0,012019
372,000000;0,013736
373,000000;0,012122
374,000000;0,010489
375,000000;0,010348
376,000000;0,008728
377,000000;0,008297
378,000000;0,007329
379,000000;0,006637
380,000000;0,005767
381,000000;0,005289
382,000000;0,004914
383,000000;0,004276
384,000000;0,003935
385,000000;0,002953
386,000000;0,002488
387,000000;0,002446
388,000000;0,002105
389,000000;0,002048
390,000000;0,001418
391,000000;0,000595
392,000000;0,001101
393,000000;0,001171
394,000000;0,000748
395,000000;0,000789
396,000000;0,000588
397,000000;0,000268
398,000000;0,000836
399,000000;0,001376
400,000000;0,000151
