200,000000;4,261575
201,000000;7,000000
202,000000;4,301707
203,000000;3,966839
204,000000;7,000000
205,000000;7,000000
206,000000;4,362603
207,000000;4,375346
208,000000;7,000000
209,000000;4,395645
210,000000;4,405101
211,000000;4,413260
212,000000;4,420906
213,000000;7,000000
214,000000;7,000000
215,000000;7,000000
216,000000;4,444198
217,000000;7,000000
218,000000;4,451748
219,000000;4,454522
220,000000;4,456616
221,000000;7,000000
222,000000;4,459768
223,000000;7,000000
224,000000;7,000000
225,000000;4,461407
226,000000;7,000000
227,000000;7,000000
228,000000;7,000000
229,000000;7,000000
230,000000;4,461388
231,000000;4,461036
232,000000;7,000000
233,000000;4,107467
234,000000;4,457841
235,000000;7,000000
236,000000;4,451309
237,000000;4,094295
238,000000;4,440576
239,000000;4,433833
240,000000;4,073938
241,000000;4,064960
242,000000;3,731745
243,000000;3,537675
244,000000;3,457914
245,000000;3,516020
246,000000;3,504668
247,000000;3,364513
248,000000;3,252925
249,000000;3,160018
250,000000;3,111887
251,000000;3,134671
252,000000;3,160822
253,000000;3,148357
254,000000;3,062185
255,000000;2,986333
256,000000;2,973376
257,000000;3,024453
258,000000;3,012336
259,000000;2,966597
260,000000;2,868811
261,000000;2,763341
262,000000;2,594748
263,000000;2,445763
264,000000;2,280990
265,000000;2,076420
266,000000;1,953019
267,000000;1,959524
268,000000;1,861551
269,000000;1,484922
270,000000;1,109443
271,000000;0,849642
272,000000;0,685523
273,000000;0,574768
274,000000;0,496169
275,000000;0,433587
276,000000;0,389437
277,000000;0,355179
278,000000;0,329819
279,000000;0,309136
280,000000;0,291214
281,000000;0,276826
282,000000;0,265298
283,000000;0,254835
284,000000;0,245402
285,000000;0,237900
286,000000;0,231863
287,000000;0,225372
288,000000;0,221492
289,000000;0,217110
290,000000;0,214308
291,000000;0,211809
292,000000;0,209842
293,000000;0,209006
294,000000;0,208619
295,000000;0,209457
296,000000;0,209916
297,000000;0,210069
298,000000;0,211082
299,000000;0,213692
300,000000;0,215212
301,000000;0,217320
302,000000;0,219325
303,000000;0,221399
304,000000;0,224701
305,000000;0,226706
306,000000;0,228756
307,000000;0,231507
308,000000;0,234004
309,000000;0,235468
310,000000;0,238121
311,000000;0,239422
312,000000;0,242202
313,000000;0,243289
314,000000;0,245650
315,000000;0,246285
316,000000;0,247210
317,000000;0,248297
318,000000;0,248515
319,000000;0,249266
320,000000;0,247977
321,000000;0,246275
322,000000;0,246488
323,000000;0,245589
324,000000;0,244614
325,000000;0,242975
326,000000;0,241114
327,000000;0,239685
328,000000;0,236824
329,000000;0,235899
330,000000;0,233068
331,000000;0,230353
332,000000;0,227965
333,000000;0,224808
334,000000;0,222685
335,000000;0,220126
336,000000;0,216373
337,000000;0,213651
338,000000;0,210902
339,000000;0,207221
340,000000;0,203890
341,000000;0,199668
342,000000;0,196588
343,000000;0,192904
344,000000;0,188644
345,000000;0,184859
346,000000;0,180860
347,000000;0,176434
348,000000;0,171649
349,000000;0,167453
350,000000;0,162746
351,000000;0,157680
352,000000;0,152778
353,000000;0,147856
354,000000;0,142193
355,000000;0,136592
356,000000;0,131568
357,000000;0,126333
358,000000;0,121120
359,000000;0,115952
360,000000;0,110163
361,000000;0,105237
362,000000;0,100034
363,000000;0,094700
364,000000;0,090234
365,000000;0,084764
366,000000;0,078659
367,000000;0,073981
368,000000;0,069771
369,000000;0,064883
370,000000;0,060938
371,000000;0,055026
372,000000;0,051367
373,000000;0,047344
374,000000;0,043813
375,000000;0,039335
376,000000;0,036691
377,000000;0,033588
378,000000;0,030895
379,000000;0,027580
380,000000;0,024449
381,000000;0,022463
382,000000;0,020773
383,000000;0,018214
384,000000;0,016631
385,000000;0,014114
386,000000;0,013032
387,000000;0,012140
388,000000;0,010331
389,000000;0,008907
390,000000;0,007873
391,000000;0,006879
392,000000;0,006818
393,000000;0,006278
394,000000;0,005133
395,000000;0,004872
396,000000;0,004341
397,000000;0,004932
398,000000;0,003988
399,000000;0,003989
400,000000;0,003731
